numVotes,Frequency,AverageRating
411,150,6.777333333333337
412,151,6.882119205298015
413,128,6.8187500000000005
414,151,6.619205298013244
415,151,6.602649006622515
416,149,6.771140939597316
417,135,6.702962962962962
418,168,6.8357142857142845
419,136,6.813970588235295
420,124,6.475806451612903
421,138,6.707971014492753
422,146,6.621232876712331
423,143,6.7608391608391605
424,143,6.700699300699303
425,125,6.690399999999998
426,136,6.713235294117647
427,136,6.877205882352942
428,159,6.7817610062893126
429,137,6.605109489051095
430,150,6.65533333333333
431,148,6.875
432,135,6.626666666666666
433,144,6.804166666666667
434,161,6.734161490683229
435,154,6.896103896103898
436,148,6.783783783783786
437,143,6.9293706293706245
438,136,6.760294117647058
439,124,6.846774193548388
440,126,6.8277777777777775
441,153,6.787581699346408
442,148,6.907432432432432
443,145,6.748275862068967
444,132,6.56363636363636
445,143,6.920979020979022
446,133,6.842857142857147
447,120,6.868333333333338
448,138,6.870289855072461
449,157,6.9764331210191095
450,138,6.782608695652171
451,141,6.885815602836876
452,122,6.82786885245902
453,111,6.73783783783784
454,120,6.635000000000001
455,153,6.781045751633987
456,128,6.91484375
457,142,6.785915492957749
458,127,6.735433070866144
459,135,6.688888888888889
460,134,6.624626865671644
461,128,6.898437499999998
462,130,6.803076923076924
463,134,7.0
464,139,6.884172661870508
465,129,6.651162790697674
466,141,6.785815602836881
467,114,6.633333333333335
468,123,6.614634146341463
469,130,6.734615384615385
470,126,6.616666666666671
471,123,6.659349593495937
472,151,6.633112582781457
473,104,6.692307692307689
474,115,6.886956521739131
475,121,6.844628099173552
476,123,6.599186991869919
477,113,6.766371681415928
478,135,6.819259259259257
479,129,6.667441860465116
480,120,6.7191666666666645
481,122,6.9180327868852425
482,113,6.903539823008852
483,124,6.769354838709678
484,107,6.7495327102803735
485,125,6.6072
486,125,6.804800000000002
487,135,6.534074074074075
488,136,6.805882352941183
489,107,6.791588785046728
490,125,6.852000000000001
491,118,6.906779661016947
492,119,6.981512605042013
493,114,6.6421052631578945
494,122,6.698360655737702
495,108,6.791666666666665
496,108,6.6231481481481485
497,118,6.4864406779661
498,119,6.933613445378152
499,107,6.672897196261684
500,110,6.731818181818184
501,105,6.731428571428572
502,118,6.5440677966101735
503,106,6.893396226415091
504,100,6.617000000000001
505,97,6.867010309278351
506,107,6.965420560747665
507,122,6.582786885245903
508,99,6.93131313131313
509,109,6.733027522935782
510,100,6.880999999999995
511,114,6.775438596491229
512,105,6.620000000000003
513,93,6.65591397849462
514,119,6.645378151260507
515,103,6.695145631067963
516,109,6.887155963302753
517,106,6.644339622641512
518,89,6.604494382022471
519,107,7.030841121495326
520,124,6.976612903225811
521,111,6.546846846846843
522,108,6.412962962962963
523,105,6.61047619047619
524,115,6.599130434782609
525,106,6.808490566037734
526,113,6.702654867256638
527,106,6.814150943396226
528,106,6.654716981132076
529,124,6.662903225806452
530,98,6.63877551020408
531,120,6.865833333333332
532,102,6.9872549019607835
533,120,6.867500000000001
534,90,6.667777777777781
535,131,6.873282442748092
536,99,6.895959595959598
537,108,6.575
538,116,6.8353448275862085
539,106,6.722641509433959
540,101,6.787128712871287
541,100,7.087000000000004
542,115,6.744347826086956
543,109,6.811926605504588
544,106,6.879245283018867
545,98,6.898979591836738
546,102,6.613725490196077
547,101,7.039603960396036
548,100,6.970000000000002
549,90,6.749999999999999
550,103,7.004854368932039
551,109,6.79816513761468
552,112,6.599107142857143
553,98,6.51734693877551
554,106,6.807547169811323
555,95,6.850526315789476
556,90,6.953333333333335
557,85,6.942352941176471
558,79,6.572151898734175
559,94,6.856382978723403
560,104,6.750000000000001
561,82,6.603658536585365
562,99,6.994949494949495
563,115,6.741739130434779
564,96,6.712500000000001
565,82,6.913414634146343
566,119,6.679831932773108
567,90,6.802222222222222
568,89,6.867415730337076
569,98,7.12244897959184
570,107,6.852336448598128
571,90,6.814444444444443
572,118,6.902542372881358
573,86,6.865116279069764
574,105,6.574285714285716
575,86,6.313953488372093
576,90,6.9266666666666685
577,101,6.780198019801978
578,86,6.759302325581394
579,97,6.89278350515464
580,76,6.76578947368421
581,93,7.01827956989247
582,89,6.910112359550561
583,110,6.915454545454545
584,84,6.990476190476191
585,100,6.916999999999999
586,99,6.642424242424242
587,93,6.916129032258065
588,110,7.136363636363634
589,88,7.004545454545456
590,79,6.556962025316454
591,93,6.653763440860217
592,78,6.938461538461538
593,95,7.033684210526317
594,90,6.5777777777777775
595,89,6.810112359550561
596,87,6.870114942528736
597,98,6.905102040816324
598,95,6.950526315789477
599,97,7.110309278350516
600,91,6.756043956043955
601,84,6.932142857142857
602,89,6.92808988764045
603,98,6.887755102040819
604,64,6.715625
605,93,6.7870967741935475
606,84,7.003571428571426
607,78,6.87051282051282
608,90,6.644444444444442
609,84,6.686904761904761
610,87,6.6896551724137945
611,85,7.003529411764705
612,66,6.834848484848485
613,86,6.709302325581396
614,88,6.556818181818183
615,85,6.3952941176470635
616,86,6.980232558139535
617,79,6.806329113924051
618,81,7.048148148148148
619,90,6.824444444444446
620,74,6.8891891891891905
621,77,6.588311688311687
622,83,6.562650602409639
623,73,6.780821917808218
624,92,6.936956521739131
625,75,6.9346666666666685
626,89,7.177528089887641
627,94,6.529787234042551
628,77,6.9116883116883105
629,80,6.866249999999999
630,82,6.820731707317071
631,99,7.096969696969699
632,82,7.034146341463414
633,96,6.770833333333335
634,77,7.036363636363637
635,78,6.937179487179487
636,76,7.128947368421052
637,89,6.683146067415733
638,87,6.750574712643678
639,80,6.687500000000002
640,69,6.656521739130435
641,65,6.801538461538461
642,71,6.71267605633803
643,79,6.918987341772155
644,75,6.668
645,79,6.8354430379746836
646,81,6.696296296296297
647,72,7.033333333333332
648,92,6.918478260869566
649,76,6.971052631578945
650,62,6.727419354838709
651,75,6.863999999999999
652,75,7.062666666666667
653,73,6.76027397260274
654,73,6.9397260273972625
655,64,6.7953125
656,80,6.808750000000002
657,83,7.000000000000003
658,94,6.946808510638298
659,79,6.992405063291139
660,73,6.958904109589042
661,89,6.755056179775284
662,65,6.992307692307692
663,75,6.688000000000001
664,77,6.731168831168835
665,86,7.082558139534884
666,65,6.7723076923076935
667,78,6.962820512820513
668,83,6.742168674698796
669,84,6.839285714285713
670,91,6.972527472527471
671,58,6.837931034482757
672,68,6.65
673,68,6.805882352941177
674,69,6.536231884057969
675,69,6.862318840579712
676,69,6.8
677,64,6.965624999999999
678,84,6.996428571428571
679,68,6.808823529411764
680,89,7.0460674157303345
681,59,6.8203389830508465
682,75,7.055999999999999
683,68,6.680882352941177
684,84,6.832142857142858
685,73,6.79041095890411
686,75,6.978666666666666
687,86,6.7290697674418585
688,75,6.642666666666667
689,82,6.787804878048776
690,72,6.997222222222224
691,67,6.795522388059701
692,66,6.857575757575757
693,66,6.937878787878791
694,63,6.9444444444444455
695,75,7.036000000000004
696,69,7.034782608695653
697,82,6.808536585365853
698,78,7.110256410256409
699,53,6.845283018867923
700,64,6.9359375
701,65,7.12615384615385
702,73,6.934246575342465
703,71,6.759154929577465
704,69,6.766666666666668
705,69,6.68840579710145
706,61,6.999999999999999
707,64,6.678125
708,88,6.8625000000000025
709,80,6.805000000000002
710,72,6.995833333333334
711,60,7.038333333333335
712,61,7.10983606557377
713,63,7.2206349206349225
714,68,6.799999999999999
715,88,6.803409090909091
716,66,6.862121212121213
717,73,6.77260273972603
718,63,7.036507936507936
719,59,6.820338983050848
720,61,6.783606557377049
721,75,6.777333333333334
722,73,7.0315068493150665
723,71,6.705633802816901
724,79,7.083544303797467
725,79,6.937974683544303
726,60,6.983333333333331
727,85,6.9576470588235315
728,47,6.768085106382979
729,67,6.937313432835821
730,67,7.05671641791045
731,71,6.6845070422535215
732,76,6.847368421052633
733,66,7.103030303030301
734,68,6.879411764705883
735,68,7.157352941176468
736,71,6.8464788732394375
737,67,6.792537313432834
738,68,7.204411764705884
739,57,6.75438596491228
740,75,7.177333333333336
741,63,6.907936507936508
742,65,6.932307692307692
743,52,7.107692307692308
744,67,7.404477611940299
745,54,6.7
746,66,6.757575757575758
747,56,6.448214285714285
748,58,7.181034482758621
749,58,7.079310344827586
750,72,6.833333333333332
751,53,6.622641509433963
752,66,6.822727272727272
753,54,6.531481481481482
754,62,7.158064516129032
755,65,7.116923076923077
756,50,6.889999999999997
757,67,7.068656716417909
758,59,6.952542372881355
759,72,7.0472222222222225
760,72,7.022222222222222
761,62,6.475806451612905
762,61,6.973770491803277
763,68,6.902941176470589
764,52,6.571153846153846
765,51,6.617647058823531
766,53,7.1301886792452835
767,66,7.193939393939395
768,64,6.681250000000003
769,74,7.066216216216217
770,64,6.8859375
771,56,6.8607142857142875
772,70,6.878571428571428
773,62,6.65483870967742
774,55,6.690909090909092
775,64,6.723437500000002
776,67,6.93134328358209
777,48,7.166666666666668
778,61,7.088524590163936
779,50,7.008000000000001
780,63,6.40952380952381
781,71,6.970422535211266
782,73,6.880821917808217
783,62,7.06290322580645
784,51,6.782352941176469
785,48,6.866666666666666
786,74,6.800000000000001
787,52,6.990384615384614
788,66,6.796969696969697
789,44,6.900000000000002
790,75,7.109333333333334
791,54,7.2888888888888905
792,62,7.072580645161289
793,50,7.000000000000001
794,53,7.1547169811320765
795,66,7.106060606060609
796,63,7.019047619047616
797,47,6.595744680851066
798,59,6.806779661016949
799,55,6.7272727272727275
800,51,7.292156862745098
801,69,6.779710144927538
802,57,6.79824561403509
803,63,6.723809523809526
804,59,6.777966101694914
805,60,7.096666666666667
806,50,6.627999999999998
807,68,6.491176470588236
808,67,6.885074626865673
809,56,6.985714285714289
810,57,7.012280701754388
811,44,7.156818181818181
812,57,7.049122807017545
813,57,7.163157894736841
814,65,6.987692307692307
815,50,6.905999999999999
816,52,7.005769230769231
817,69,7.095652173913047
818,61,7.037704918032787
819,54,6.964814814814815
820,62,6.791935483870968
821,65,6.9046153846153855
822,50,7.186
823,66,6.83939393939394
824,48,7.037499999999999
825,64,7.064062499999997
826,49,6.940816326530613
827,51,6.880392156862745
828,56,6.473214285714286
829,60,6.7
830,64,6.884375000000001
831,59,6.5389830508474605
832,54,7.053703703703703
833,63,6.857142857142858
834,65,6.987692307692307
835,50,6.562
836,35,7.019999999999999
837,55,6.721818181818183
838,64,6.931250000000003
839,60,7.041666666666667
840,52,6.9499999999999975
841,55,6.910909090909091
842,53,6.811320754716981
843,44,6.4772727272727275
844,37,6.883783783783784
845,61,6.608196721311476
846,51,7.274509803921568
847,65,7.223076923076922
848,48,7.206250000000001
849,49,6.595918367346942
850,56,6.557142857142859
851,50,6.474
852,55,6.839999999999999
853,57,6.905263157894736
854,43,7.004651162790696
855,49,7.153061224489796
856,50,7.015999999999999
857,51,7.094117647058824
858,48,7.285416666666669
859,49,6.702040816326529
860,42,6.983333333333333
861,48,6.735416666666668
862,54,7.092592592592591
863,57,6.936842105263159
864,51,6.745098039215687
865,48,6.845833333333332
866,45,7.304444444444447
867,50,7.104
868,57,6.898245614035087
869,58,6.960344827586207
870,52,6.598076923076922
871,37,6.924324324324322
872,42,7.095238095238095
873,48,6.418749999999999
874,36,6.972222222222222
875,50,6.781999999999998
876,46,6.986956521739131
877,50,6.645999999999999
878,46,6.923913043478261
879,60,6.938333333333333
880,43,6.732558139534882
881,47,7.2276595744680865
882,53,6.769811320754717
883,48,6.997916666666665
884,36,6.8805555555555555
885,55,7.0
886,57,7.140350877192984
887,43,6.869767441860466
888,54,6.764814814814815
889,54,6.814814814814816
890,59,6.9847457627118645
891,55,7.243636363636361
892,56,6.319642857142858
893,57,6.849122807017545
894,47,6.968085106382978
895,45,7.055555555555557
896,43,6.904651162790697
897,35,6.662857142857145
898,41,6.734146341463417
899,47,6.721276595744684
900,42,6.223809523809525
901,48,6.841666666666668
902,32,6.5875
903,39,7.061538461538464
904,54,6.801851851851852
905,52,6.790384615384616
906,50,7.030000000000001
907,39,6.987179487179487
908,50,6.898000000000001
909,43,6.855813953488372
910,50,7.1320000000000014
911,49,6.702040816326534
912,42,6.952380952380951
913,40,6.925
914,47,7.127659574468085
915,41,6.619512195121951
916,39,7.046153846153847
917,41,7.07560975609756
918,49,6.832653061224489
919,37,7.256756756756755
920,51,6.64313725490196
921,28,6.835714285714286
922,33,6.709090909090909
923,37,6.581081081081081
924,53,6.7735849056603765
925,43,6.5697674418604635
926,41,6.907317073170732
927,45,6.782222222222223
928,45,6.9688888888888885
929,57,6.629824561403511
930,37,6.775675675675676
931,39,6.7666666666666675
932,51,6.807843137254902
933,34,6.841176470588234
934,43,6.725581395348838
935,44,6.631818181818182
936,33,6.627272727272727
937,41,6.91219512195122
938,40,6.94
939,32,7.253125000000001
940,35,6.9228571428571435
941,43,7.1000000000000005
942,36,7.066666666666666
943,28,7.257142857142857
944,41,6.646341463414634
945,50,6.604000000000002
946,54,6.868518518518518
947,44,7.134090909090909
948,35,6.842857142857142
949,37,7.062162162162163
950,34,6.541176470588235
951,51,6.923529411764705
952,49,7.016326530612246
953,38,7.123684210526317
954,40,6.750000000000002
955,46,7.034782608695654
956,37,7.118918918918919
957,35,6.565714285714286
958,33,6.512121212121212
959,46,6.930434782608697
960,51,6.490196078431372
961,37,7.224324324324325
962,39,6.8
963,50,6.918000000000002
964,51,7.125490196078428
965,33,6.754545454545455
966,42,7.316666666666667
967,41,7.153658536585366
968,46,7.019565217391304
969,29,6.8517241379310345
970,37,6.98918918918919
971,37,6.802702702702701
972,35,6.242857142857143
973,35,7.091428571428571
974,43,6.674418604651163
975,36,6.644444444444442
976,46,6.9934782608695665
977,44,7.25
978,42,6.65714285714286
979,47,6.768085106382979
980,46,6.789130434782609
981,35,6.854285714285713
982,37,6.864864864864866
983,53,7.177358490566038
984,33,7.175757575757577
985,51,7.003921568627451
986,43,6.990697674418604
987,40,7.115
988,32,6.865624999999999
989,38,6.981578947368422
990,47,6.559574468085106
991,41,6.9243902439024385
992,50,7.024000000000001
993,23,7.456521739130434
994,30,7.02
995,37,6.821621621621621
996,43,6.87906976744186
997,38,7.197368421052632
998,43,6.841860465116278
999,52,6.848076923076922
1000,42,7.2261904761904745
1001,34,6.620588235294117
1002,37,7.043243243243244
1003,42,6.730952380952379
1004,47,7.091489361702128
1005,31,7.109677419354839
1006,42,6.769047619047619
1007,38,7.2210526315789485
1008,36,7.208333333333333
1009,41,6.700000000000001
1010,47,6.602127659574469
1011,39,6.825641025641025
1012,37,6.581081081081081
1013,40,6.8175
1014,42,7.1166666666666645
1015,47,7.029787234042553
1016,39,6.805128205128206
1017,37,6.824324324324325
1018,40,6.7299999999999995
1019,34,6.314705882352942
1020,33,6.945454545454546
1021,44,7.061363636363634
1022,38,7.002631578947367
1023,33,6.724242424242424
1024,22,6.949999999999999
1025,37,7.48108108108108
1026,41,6.785365853658537
1027,35,6.98
1028,33,7.07878787878788
1029,33,7.163636363636364
1030,43,7.009302325581395
1031,29,7.13448275862069
1032,35,7.191428571428571
1033,38,7.2894736842105265
1034,34,7.482352941176469
1035,21,6.314285714285712
1036,42,7.016666666666667
1037,39,7.235897435897436
1038,40,6.5699999999999985
1039,34,6.855882352941176
1040,44,6.649999999999998
1041,36,7.11111111111111
1042,40,6.402500000000001
1043,35,6.748571428571428
1044,35,7.002857142857144
1045,34,7.341176470588237
1046,41,6.878048780487805
1047,48,6.516666666666668
1048,34,6.473529411764708
1049,36,7.036111111111112
1050,26,7.323076923076924
1051,28,6.685714285714284
1052,55,7.118181818181819
1053,45,6.891111111111112
1054,36,7.197222222222219
1055,42,6.466666666666666
1056,36,6.855555555555555
1057,36,7.169444444444445
1058,28,7.153571428571428
1059,34,6.508823529411764
1060,32,7.00625
1061,37,7.2135135135135116
1062,37,6.972972972972975
1063,41,6.487804878048781
1064,39,7.194871794871794
1065,35,6.848571428571428
1066,33,7.454545454545453
1067,30,7.200000000000001
1068,28,6.717857142857143
1069,33,7.051515151515151
1070,39,6.86153846153846
1071,30,6.91
1072,32,7.040625000000001
1073,38,6.976315789473683
1074,36,6.944444444444445
1075,29,6.772413793103447
1076,24,6.441666666666666
1077,32,7.059374999999999
1078,33,6.8121212121212125
1079,24,6.733333333333334
1080,40,7.047499999999998
1081,34,7.052941176470589
1082,35,6.768571428571428
1083,31,6.606451612903223
1084,47,7.059574468085105
1085,32,6.831250000000001
1086,42,6.611904761904763
1087,29,6.6551724137931005
1088,29,6.744827586206897
1089,32,6.709374999999999
1090,38,6.618421052631579
1091,34,6.555882352941175
1092,31,6.9064516129032265
1093,33,7.2696969696969695
1094,37,6.754054054054054
1095,39,6.579487179487178
1096,36,6.919444444444445
1097,40,6.7375
1098,31,6.699999999999999
1099,45,6.795555555555557
1100,36,6.4833333333333325
1101,31,6.983870967741935
1102,36,7.227777777777779
1103,37,6.754054054054053
1104,29,6.920689655172413
1105,22,7.095454545454547
1106,26,6.799999999999998
1107,39,6.961538461538462
1108,39,6.651282051282051
1109,24,6.758333333333334
1110,42,6.947619047619048
1111,38,7.023684210526317
1112,26,6.86923076923077
1113,26,6.838461538461538
1114,33,7.057575757575756
1115,25,6.736000000000001
1116,32,6.800000000000002
1117,28,7.085714285714286
1118,40,7.197500000000001
1119,33,6.827272727272726
1120,42,6.645238095238095
1121,29,7.224137931034483
1122,28,7.057142857142856
1123,34,6.873529411764705
1124,28,6.728571428571428
1125,29,6.558620689655172
1126,29,7.193103448275862
1127,30,7.276666666666666
1128,57,6.69824561403509
1129,40,7.0375
1130,31,6.474193548387097
1131,29,6.906896551724138
1132,34,7.132352941176472
1133,34,7.0852941176470585
1134,36,6.897222222222221
1135,35,6.9485714285714275
1136,38,6.7973684210526315
1137,30,6.706666666666667
1138,34,6.9411764705882355
1139,31,7.283870967741934
1140,24,7.408333333333332
1141,33,7.175757575757576
1142,35,6.765714285714286
1143,45,6.817777777777778
