numVotes,Frequency,AverageRating
3366,8,57.800000000000004
3367,11,75.2
3368,4,25.0
3369,5,35.8
3370,2,14.6
3371,7,51.3
3372,4,31.400000000000002
3373,6,45.0
3374,6,40.6
3375,7,48.3
3376,4,29.200000000000003
3377,3,22.1
3378,8,64.10000000000001
3380,5,36.099999999999994
3381,9,62.79999999999999
3382,8,53.199999999999996
3383,3,20.0
3384,4,29.1
3385,6,41.0
3386,5,38.0
3387,8,55.099999999999994
3388,3,23.3
3389,4,32.5
3390,4,22.2
3391,3,22.4
3392,3,19.599999999999998
3393,5,37.9
3394,5,30.400000000000002
3395,5,39.0
3396,3,21.8
3397,4,32.8
3398,2,15.5
3399,9,66.6
3400,6,35.8
3401,10,76.2
3402,4,27.5
3403,8,62.50000000000001
3404,5,37.0
3405,1,7.0
3406,5,36.2
3407,5,35.5
3408,5,37.5
3409,9,56.900000000000006
3410,7,48.599999999999994
3411,9,65.0
3412,3,23.4
3413,4,27.7
3414,10,69.00000000000001
3415,6,41.4
3416,5,35.4
3417,6,40.4
3418,8,60.2
3419,5,31.6
3420,6,47.2
3421,7,53.4
3422,3,19.400000000000002
3423,2,14.5
3424,3,19.0
3425,8,56.400000000000006
3426,6,48.8
3427,5,42.0
3428,12,84.2
3429,6,47.699999999999996
3430,5,35.7
3431,5,36.4
3432,10,65.5
3433,8,53.1
3434,6,43.2
3435,6,39.199999999999996
3436,8,52.7
3437,4,30.5
3438,4,27.2
3439,4,32.1
3440,9,73.49999999999999
3441,5,34.599999999999994
3442,4,27.700000000000003
3443,2,9.6
3444,3,21.0
3445,11,74.7
3446,2,12.899999999999999
3447,5,37.3
3448,3,23.9
3449,8,54.8
3450,3,23.900000000000002
3451,5,38.3
3452,8,50.0
3453,9,61.699999999999996
3454,3,15.0
3455,1,8.7
3456,6,40.99999999999999
3457,7,55.3
3458,5,36.3
3459,1,7.3
3460,5,26.1
3461,2,15.5
3462,6,40.300000000000004
3463,4,30.700000000000003
3464,7,57.0
3465,4,33.199999999999996
3466,4,26.200000000000003
3467,6,34.7
3468,5,32.900000000000006
3469,5,35.400000000000006
3470,4,32.1
3471,4,27.1
3472,4,23.0
3473,9,55.8
3474,1,6.9
3475,2,13.600000000000001
3476,4,30.0
3477,6,45.300000000000004
3478,1,6.9
3479,3,15.0
3480,3,22.7
3481,3,19.0
3482,4,29.799999999999997
3483,6,36.599999999999994
3484,7,52.0
3485,2,15.0
3486,8,53.6
3487,3,21.1
3488,4,24.1
3489,6,49.0
3490,5,31.599999999999998
3491,9,68.5
3492,5,32.2
3493,8,64.6
3494,4,25.0
3495,8,54.60000000000001
3496,7,44.1
3497,6,44.199999999999996
3498,4,27.0
3499,2,15.8
3500,11,87.00000000000001
3501,7,48.6
3502,1,8.2
3503,6,46.599999999999994
3504,4,32.5
3505,6,45.4
3506,4,23.9
3507,12,81.7
3508,6,34.0
3509,10,68.70000000000002
3510,6,44.5
3511,10,74.5
3512,12,81.69999999999999
3513,11,67.2
3514,5,35.6
3515,4,29.0
3516,3,20.5
3517,2,14.1
3518,2,12.7
3519,3,21.700000000000003
3520,7,54.199999999999996
3521,4,28.7
3522,4,33.3
3523,5,33.3
3524,9,59.5
3525,4,31.599999999999998
3526,3,21.0
3527,2,14.5
3528,3,24.299999999999997
3529,8,49.199999999999996
3530,5,39.7
3531,7,37.4
3532,2,17.6
3533,2,13.4
3534,4,25.3
3535,7,50.599999999999994
3536,5,32.0
3537,4,31.0
3538,5,38.4
3539,2,15.0
3540,2,11.1
3541,3,19.1
3542,9,66.6
3543,4,28.300000000000004
3544,4,29.2
3545,8,57.0
3546,3,21.7
3547,6,45.8
3548,4,28.9
3549,3,18.7
3550,3,20.7
3551,7,52.60000000000001
3552,6,46.6
3553,2,17.299999999999997
3554,4,29.6
3555,8,56.0
3556,6,39.8
3557,6,46.300000000000004
3558,9,67.7
3559,3,21.6
3560,2,17.4
3561,3,24.1
3562,3,23.2
3563,2,15.2
3564,4,23.700000000000003
3565,2,13.5
3566,3,22.0
3567,4,30.299999999999997
3568,3,18.7
3569,4,28.300000000000004
3570,5,28.600000000000005
3571,6,44.0
3572,1,7.4
3573,5,36.1
3574,5,37.2
3575,5,38.5
3576,3,19.0
3577,5,32.9
3578,7,51.5
3579,4,26.200000000000003
3580,5,32.5
3581,4,29.1
3582,3,22.7
3583,8,56.1
3584,4,29.1
3585,4,32.8
3586,6,44.2
3587,5,36.2
3588,10,71.8
3589,3,22.799999999999997
3590,8,60.3
3591,2,15.7
3592,8,53.599999999999994
3593,5,30.2
3594,2,8.2
3595,2,12.1
3596,4,32.699999999999996
3597,3,22.2
3598,7,51.0
3599,5,36.3
3600,7,48.0
3601,9,47.6
3602,4,23.3
3603,6,42.7
3604,5,32.7
3605,5,37.9
3606,3,16.700000000000003
3607,6,38.7
3608,8,56.2
3609,2,15.100000000000001
3610,3,21.3
3611,3,20.200000000000003
3612,1,4.9
3613,3,21.4
3614,4,30.1
3615,7,58.7
3616,3,21.9
3617,5,31.4
3618,9,61.900000000000006
3619,8,57.2
3620,8,59.30000000000001
3621,6,44.2
3622,1,5.7
3623,4,28.099999999999998
3624,2,13.8
3625,2,15.2
3626,4,30.1
3627,10,68.8
3628,6,45.199999999999996
3629,8,54.8
3630,2,15.0
3631,5,30.1
3632,3,21.1
3633,6,41.5
3634,6,43.0
3635,4,30.400000000000002
3636,5,36.5
3637,3,24.200000000000003
3638,3,21.8
3639,7,50.6
3641,5,34.5
3642,3,20.4
3643,2,13.6
3644,7,45.5
3645,5,39.0
3646,6,44.199999999999996
3647,3,20.4
3648,4,25.400000000000002
3649,3,21.4
3650,3,20.8
3651,2,13.0
3652,6,47.0
3653,4,28.2
3654,6,38.099999999999994
3655,7,58.80000000000001
3656,3,24.2
3657,2,12.2
3658,5,41.3
3659,7,42.4
3660,5,30.6
3661,7,50.9
3662,4,29.700000000000003
3663,4,30.299999999999997
3664,4,27.9
3665,2,18.0
3666,2,15.4
3667,1,9.0
3668,5,34.7
3669,4,27.200000000000003
3670,8,58.00000000000001
3671,5,38.6
3672,6,43.699999999999996
3673,5,37.8
3674,4,28.1
3675,3,23.4
3676,1,9.4
3677,3,23.6
3678,4,28.6
3679,3,23.400000000000002
3681,2,12.3
3682,6,39.800000000000004
3683,2,11.600000000000001
3684,5,38.0
3685,3,23.8
3686,4,25.799999999999997
3687,3,20.9
3688,7,49.5
3689,3,22.000000000000004
3690,2,13.100000000000001
3691,7,55.699999999999996
3692,3,18.5
3693,3,24.4
3694,2,16.6
3695,2,14.8
3696,8,58.9
3697,3,21.1
3698,4,28.8
3699,4,27.700000000000003
3700,7,56.7
3702,4,23.799999999999997
3703,4,27.0
3704,3,21.0
3705,1,5.6
3706,4,23.7
3707,3,23.1
3708,5,32.5
3709,4,29.1
3710,6,45.4
3711,6,37.9
3712,4,29.999999999999996
3713,4,28.8
3714,6,45.900000000000006
3715,1,5.6
3716,5,33.4
3717,5,32.1
3718,7,48.2
3719,9,69.5
3720,5,35.9
3721,2,16.2
3722,5,33.7
3723,4,29.299999999999997
3724,3,25.2
3725,7,45.9
3726,3,17.8
3727,1,7.8
3728,5,38.8
3729,10,68.9
3730,6,41.6
3731,2,16.9
3732,4,28.0
3733,6,41.3
3734,3,23.6
3735,3,26.0
3736,3,18.9
3737,3,22.799999999999997
3738,3,22.2
3739,3,15.6
3740,4,27.700000000000003
3741,4,27.6
3742,2,11.7
3743,7,46.699999999999996
3744,7,46.9
3745,3,22.4
3746,3,20.4
3747,2,14.399999999999999
3748,4,27.700000000000003
3749,3,21.2
3750,4,28.7
3751,4,28.200000000000003
3752,3,22.7
3753,1,6.2
3754,2,13.0
3755,2,15.100000000000001
3756,3,22.8
3757,3,17.8
3758,7,48.8
3759,4,28.700000000000003
3760,5,35.0
3761,3,25.700000000000003
3762,6,39.1
3763,4,30.0
3764,7,47.099999999999994
3765,5,38.900000000000006
3766,3,23.4
3767,6,44.699999999999996
3768,6,41.0
3769,4,27.4
3770,5,33.6
3771,5,30.400000000000002
3772,6,39.800000000000004
3773,3,24.4
3774,4,33.1
3775,4,28.700000000000003
3776,6,39.5
3777,8,52.1
3778,4,27.3
3779,2,15.2
3780,2,13.5
3781,6,40.699999999999996
3782,3,21.6
3783,3,20.2
3784,1,8.3
3785,5,34.300000000000004
3786,5,38.0
3787,6,43.400000000000006
3788,3,17.7
3789,6,38.9
3790,3,23.5
3791,7,51.4
3792,2,15.9
3793,2,18.5
3794,3,23.4
3795,3,25.1
3796,4,26.6
3797,9,59.9
3798,4,26.400000000000002
3799,8,58.199999999999996
3800,1,6.2
3801,5,29.6
3802,5,36.1
3804,5,33.9
3805,6,44.99999999999999
3806,2,11.9
3807,1,5.6
3808,1,5.0
3809,1,7.3
3810,1,7.9
3811,7,52.199999999999996
3812,4,25.6
3813,4,28.299999999999997
3814,2,13.6
3815,3,22.799999999999997
3816,2,16.299999999999997
3817,2,13.899999999999999
3818,8,57.4
3819,6,34.5
3820,3,18.5
3821,5,35.699999999999996
3822,1,4.7
3823,5,39.4
3824,4,28.6
3825,7,54.3
3826,3,15.000000000000002
3827,8,62.9
3828,6,42.6
3829,3,21.4
3830,1,5.8
3831,4,22.300000000000004
3832,3,23.8
3833,3,24.9
3834,1,4.7
3835,6,42.900000000000006
3836,3,22.9
3837,3,20.5
3838,2,15.0
3839,6,43.6
3840,2,13.6
3841,8,56.4
3842,1,8.6
3843,9,61.5
3844,3,23.9
3845,5,36.1
3846,1,8.2
3847,8,57.400000000000006
3848,7,45.6
3849,8,54.1
3850,4,26.799999999999997
3851,6,45.599999999999994
3852,11,79.39999999999999
3853,1,3.6
3854,3,21.5
3855,1,8.7
3856,7,43.3
3857,3,22.1
3858,3,18.2
3859,5,34.1
3860,7,47.6
3861,7,50.0
3862,9,63.400000000000006
3863,2,13.0
3864,1,6.1
3865,7,44.199999999999996
3866,2,15.2
3867,4,26.7
3868,7,47.5
3869,3,21.6
3870,3,20.200000000000003
3871,2,13.5
3872,4,28.5
3873,3,18.4
3874,4,30.299999999999997
3875,4,25.299999999999997
3876,4,26.8
3877,5,37.0
3878,5,37.800000000000004
3879,2,12.7
3880,6,40.1
3881,4,25.0
3882,3,21.700000000000003
3883,3,22.400000000000002
3884,1,6.5
3885,4,28.8
3886,6,44.4
3887,9,65.2
3888,7,45.900000000000006
3889,6,42.8
3890,5,32.1
3891,4,29.0
3892,4,31.9
3893,6,47.4
3894,1,5.3
3895,6,37.8
3896,4,32.3
3897,8,57.099999999999994
3898,2,16.2
3899,7,45.699999999999996
3900,2,11.4
3901,5,36.4
3902,2,14.0
3903,6,44.5
3904,4,30.9
3905,3,16.7
3906,7,57.099999999999994
3907,7,46.7
3908,4,25.799999999999997
3909,6,41.099999999999994
3910,3,21.4
3911,7,47.99999999999999
3912,3,22.1
3913,3,23.3
3914,3,23.0
3915,4,29.400000000000002
3916,5,36.9
3917,4,27.3
3918,7,57.400000000000006
3919,5,35.2
3920,7,55.9
3921,5,32.3
3922,4,31.5
3923,1,7.3
3924,5,27.0
3925,5,35.7
3926,7,55.2
3927,2,15.3
3928,3,24.6
3929,5,34.9
3930,5,33.099999999999994
3931,3,18.2
3932,5,31.4
3933,2,12.9
3934,5,34.9
3935,4,28.5
3936,4,31.9
3937,5,37.6
3938,7,49.900000000000006
3939,2,10.7
3940,3,19.099999999999998
3941,8,53.3
3942,2,11.2
3943,4,26.099999999999998
3944,4,31.9
3945,5,38.0
3946,4,28.799999999999997
3947,2,16.4
3948,1,7.9
3949,8,59.60000000000001
3950,6,36.8
3951,6,38.5
3952,2,13.0
3953,3,21.799999999999997
3954,6,46.7
3955,6,37.3
3956,4,18.7
3957,6,39.5
3958,8,57.400000000000006
3959,3,21.7
3960,3,15.799999999999999
3961,5,31.200000000000003
3962,4,32.3
3963,2,14.2
3964,3,23.8
3965,5,36.5
3966,5,35.9
3967,2,14.4
3968,5,36.4
3969,1,7.1
3970,5,34.5
3971,7,40.50000000000001
3972,1,6.0
3973,1,8.2
3974,4,27.599999999999998
3975,4,24.9
3977,4,30.099999999999998
3978,3,23.9
3979,4,34.8
3980,4,29.799999999999997
3981,4,24.9
3982,4,30.9
3983,2,11.5
3984,1,5.5
3985,1,8.2
3986,2,11.6
3988,6,40.99999999999999
3989,3,21.1
3990,1,8.9
3991,3,20.400000000000002
3992,3,20.6
3993,3,20.3
3994,6,35.300000000000004
3996,3,20.8
3997,3,22.8
3998,5,30.4
3999,3,23.0
4000,5,34.0
4001,3,20.0
4002,2,16.3
4003,1,5.9
4004,7,51.6
4005,5,31.599999999999994
4006,5,34.5
4007,4,33.3
4008,1,6.9
4009,6,44.2
4010,2,17.2
4011,4,26.5
4012,2,12.3
4013,5,38.9
4014,3,20.4
4015,3,21.4
4016,7,43.8
4017,4,31.900000000000002
4018,1,5.1
4019,3,16.599999999999998
4020,6,41.7
4021,4,29.599999999999998
4022,4,31.2
4023,5,38.6
4024,4,23.200000000000003
4025,1,6.2
4026,4,30.2
4027,4,23.3
4028,2,13.899999999999999
4029,5,37.1
4030,2,13.2
4031,3,23.6
4032,4,29.999999999999996
4033,3,21.3
4034,2,13.8
4035,3,21.2
4036,2,12.7
4037,3,19.2
4038,3,24.000000000000004
4039,4,25.699999999999996
4040,2,15.9
4041,4,27.5
4042,2,8.7
4043,1,5.9
4044,1,2.1
4046,5,35.7
4047,7,49.59999999999999
4048,4,25.599999999999998
4049,5,33.4
4050,2,12.3
4051,4,28.5
4052,7,48.7
4053,2,15.7
4054,9,64.4
4056,2,12.4
4057,6,44.6
4058,2,13.2
4059,3,16.8
4060,7,48.599999999999994
4061,5,36.7
4062,1,7.4
4063,5,33.5
4064,4,27.299999999999997
4065,4,33.7
4066,1,5.7
4067,2,15.4
4068,3,23.7
4069,1,8.4
4070,4,19.5
4071,3,18.4
4072,5,28.1
4073,8,52.599999999999994
4074,1,4.4
4075,9,68.0
4077,3,21.0
4078,7,50.1
4079,2,17.0
4080,2,9.7
4081,9,74.5
4082,4,30.6
4083,3,24.200000000000003
4085,8,54.6
4086,2,16.1
4087,1,5.8
4088,1,9.4
4089,1,7.2
4091,2,12.6
4093,1,5.0
4094,4,28.799999999999997
4095,7,42.199999999999996
4096,4,28.299999999999997
4097,3,23.1
4098,4,25.900000000000002
4099,4,27.400000000000002
4100,5,36.6
4101,4,31.3
4102,4,29.799999999999997
4103,4,26.1
4104,3,22.4
4105,3,21.200000000000003
4106,2,15.799999999999999
4107,3,20.7
4108,5,34.7
4109,1,7.5
4110,6,40.4
4111,3,20.4
4112,6,41.5
4113,4,30.300000000000004
4114,2,18.299999999999997
4115,2,15.899999999999999
4116,4,28.700000000000003
4117,4,27.599999999999998
4118,5,37.199999999999996
4119,7,46.20000000000001
4120,4,24.4
4121,3,18.2
4123,4,29.5
4124,4,27.8
4125,3,23.3
4126,9,57.800000000000004
4127,4,26.7
4128,6,46.2
4129,3,25.5
4130,2,11.8
4131,2,14.1
4132,2,17.7
4133,2,13.600000000000001
4134,5,39.1
4135,3,20.799999999999997
4136,3,22.5
4137,6,33.6
4138,2,12.6
4139,3,26.5
4140,2,13.7
4141,3,21.4
4142,3,18.2
4143,5,28.5
4144,2,15.0
4145,5,37.8
4146,5,25.7
4147,4,28.9
4148,1,6.5
4149,1,6.3
4150,8,58.39999999999999
4151,2,15.8
4152,4,27.1
4153,2,14.7
4154,4,29.7
4155,5,39.8
4156,1,6.6
4157,3,22.900000000000002
4158,1,8.7
4159,1,4.2
4160,5,35.300000000000004
4161,10,71.5
4162,3,19.8
4163,6,45.0
4164,3,20.6
4165,5,37.7
4166,6,43.4
4167,3,17.9
4168,6,43.60000000000001
4169,4,30.9
4170,3,21.6
4171,4,27.4
4172,3,21.6
4173,5,36.9
4174,2,14.8
4175,1,7.2
4176,1,4.7
4177,5,37.5
4178,7,56.50000000000001
4179,3,18.1
4180,5,33.3
4181,2,13.7
4182,3,18.9
4183,6,43.6
4184,5,31.1
4185,5,31.9
4186,1,4.5
4187,2,14.8
4188,7,53.60000000000001
4189,4,29.599999999999998
4190,3,23.6
4191,6,35.6
4192,3,23.2
4193,2,14.0
4194,3,21.1
4195,2,15.5
4196,2,11.1
4197,7,39.800000000000004
4199,5,35.0
4200,3,18.4
4201,5,32.3
4202,3,21.6
4203,2,15.1
4204,1,7.2
4205,4,29.900000000000002
4207,5,40.5
4208,5,34.9
4209,2,15.3
4210,2,12.2
4211,2,16.9
4212,3,18.9
4213,2,15.5
4214,2,16.8
4215,2,16.1
4216,6,44.099999999999994
4217,5,37.0
4218,3,15.4
4219,4,29.599999999999998
4220,4,26.799999999999997
4221,1,6.6
4222,1,5.7
4223,2,10.7
4224,4,31.700000000000003
4225,3,21.9
4226,3,24.6
4227,2,14.5
4228,4,27.4
4229,3,21.3
4230,4,30.2
4231,1,4.7
4232,3,19.5
4233,1,7.4
4234,2,16.3
4235,4,27.599999999999998
4236,1,2.0
4238,3,23.9
4239,2,9.1
4240,6,44.800000000000004
4241,1,8.1
4242,3,20.1
4243,3,20.4
4244,2,13.5
4245,2,14.8
4246,4,22.799999999999997
4247,4,20.799999999999997
4248,1,8.0
4249,3,19.1
4250,5,33.099999999999994
4251,4,32.0
4252,1,9.4
4253,3,22.0
4254,4,27.9
4255,2,18.2
4256,4,24.400000000000002
4257,4,21.5
4258,3,18.799999999999997
4259,2,15.5
4260,5,30.799999999999997
4261,2,14.899999999999999
4262,3,23.799999999999997
4263,6,39.900000000000006
4264,5,39.3
4265,9,66.9
4266,2,12.4
4267,4,26.7
4268,6,40.9
4269,6,46.0
4270,3,22.700000000000003
4271,1,6.3
4272,1,9.0
4273,5,33.5
4274,4,28.2
4275,3,19.3
4276,6,38.7
4277,4,31.1
4278,2,18.1
4279,5,28.7
4280,4,26.599999999999998
4281,1,7.1
4282,4,32.8
4283,1,7.9
4284,3,21.0
4285,4,25.1
4286,6,47.599999999999994
4288,2,17.6
4289,5,36.7
4290,4,32.199999999999996
4291,3,24.0
4292,3,17.9
4293,7,45.2
4294,2,13.2
4295,1,4.2
4296,6,49.800000000000004
4297,4,25.700000000000003
4298,3,26.9
4299,4,28.0
4300,3,21.8
4301,3,21.0
4302,4,21.7
4303,1,8.9
4304,2,12.7
4305,5,31.999999999999996
4306,5,33.800000000000004
4308,5,37.2
4309,1,6.5
4310,1,5.9
4311,3,20.4
4312,8,47.9
4313,4,27.9
4314,4,27.9
4315,4,28.200000000000003
4316,1,6.4
4317,3,22.2
4318,5,36.0
4319,4,30.799999999999997
4320,6,37.6
4321,1,7.9
4322,3,18.5
4323,3,15.4
4324,4,31.3
4325,5,33.3
4326,3,20.4
4327,3,17.7
4328,3,17.0
4330,1,6.4
4331,2,10.5
4332,2,10.4
4333,3,20.8
4334,3,21.099999999999998
4335,2,13.5
4336,6,45.800000000000004
4338,5,29.6
4339,5,42.8
4340,1,7.3
4341,5,33.9
4342,1,8.8
4343,3,20.7
4344,2,11.5
4345,2,14.7
4346,4,30.4
4347,3,25.6
4348,4,26.5
4349,3,15.799999999999999
4350,7,44.9
4351,3,24.6
4352,3,16.9
4353,4,27.700000000000003
4354,6,38.2
4355,2,13.9
4356,3,22.0
4357,2,13.399999999999999
4358,4,32.599999999999994
4359,2,13.5
4360,5,36.3
4361,5,37.9
4362,2,14.5
4363,3,18.0
4364,3,18.7
4365,2,16.1
4366,2,13.2
4367,6,48.60000000000001
4368,1,8.0
4369,3,22.599999999999998
4370,1,8.9
4371,2,12.600000000000001
4372,3,20.1
4373,2,13.200000000000001
4374,5,32.800000000000004
4375,2,12.8
4376,1,7.7
4377,4,29.6
4378,2,11.399999999999999
4379,4,31.8
4380,4,25.799999999999997
4381,2,12.2
4382,3,21.299999999999997
4383,2,16.0
4384,3,22.7
4385,3,21.2
4386,1,7.5
4387,5,37.3
4388,5,34.1
4389,4,30.6
4390,3,25.1
4391,2,15.9
4392,1,8.7
4393,4,31.5
4394,1,8.1
4395,3,15.700000000000001
4396,4,29.6
4397,1,7.1
4398,4,32.800000000000004
4399,4,30.799999999999997
4400,3,21.299999999999997
4401,5,33.9
4402,1,5.4
4403,4,26.7
4404,4,23.4
4405,4,32.5
4406,3,25.1
4407,1,5.3
4408,2,13.9
4409,4,25.5
4410,6,40.400000000000006
4411,3,15.100000000000001
4412,4,27.5
4414,5,38.4
4415,1,6.4
4416,1,7.0
4417,1,6.5
4418,5,36.5
4419,3,21.2
4420,6,41.1
4421,2,10.8
4422,2,13.3
4423,2,15.2
4424,6,44.6
4425,2,15.0
4426,4,32.5
4427,4,28.3
4428,3,19.6
4429,5,33.6
4430,2,8.7
4431,5,32.5
4432,2,15.6
4433,1,7.8
4434,2,12.4
4435,5,33.900000000000006
4436,2,13.7
4437,6,43.7
4438,5,29.8
4439,3,20.4
4440,2,14.7
4441,4,31.599999999999998
4442,3,20.9
4443,4,28.4
4444,2,9.3
4446,1,6.1
4447,3,19.0
4448,4,29.699999999999996
4449,1,8.3
4450,3,21.200000000000003
4451,4,26.0
4452,4,26.699999999999996
4453,2,13.0
4454,3,20.5
4455,4,32.5
4456,5,41.199999999999996
4457,2,14.700000000000001
4458,9,63.30000000000001
4459,1,8.1
4460,3,22.4
4461,4,29.5
4462,3,21.0
4463,1,9.3
4464,5,35.2
4465,4,25.700000000000003
4466,5,37.6
4467,2,15.399999999999999
4468,3,19.700000000000003
4469,3,18.9
4470,8,59.00000000000001
4471,6,44.8
4472,1,6.4
4473,2,16.3
4474,4,31.400000000000002
4475,4,27.6
4476,4,28.6
4477,3,17.2
4478,5,32.4
4479,1,7.9
4480,4,30.6
4481,3,26.599999999999998
4482,4,26.500000000000004
4483,2,13.2
4484,2,13.3
4485,2,11.3
4486,2,14.100000000000001
4487,1,6.9
4488,5,36.400000000000006
4489,4,22.9
4490,1,7.0
4491,3,23.1
4492,1,5.6
4494,4,34.2
4495,4,29.2
4496,2,15.3
4497,10,63.30000000000001
4498,6,47.5
4499,2,15.100000000000001
4500,2,11.3
4501,2,16.1
4503,2,15.5
4504,4,30.0
4505,7,54.8
4506,5,37.800000000000004
4507,4,26.6
4508,4,33.2
4509,6,38.7
4510,4,31.4
4512,5,29.3
4513,2,11.600000000000001
4514,3,20.799999999999997
4515,3,20.8
4516,6,38.1
4517,3,20.6
4518,6,46.9
4519,3,23.0
4520,4,21.799999999999997
4521,2,12.399999999999999
4522,3,23.5
4523,2,13.5
4524,1,7.5
4525,7,46.3
4526,3,23.0
4527,2,11.8
4529,2,14.100000000000001
4530,6,39.0
4531,3,21.1
4532,2,11.3
4533,3,24.6
4534,4,28.8
4535,8,53.5
4536,2,9.0
4537,2,12.0
4538,1,7.3
4539,4,28.5
4540,4,26.500000000000004
4541,4,26.5
4542,4,23.4
4543,2,16.3
4544,2,13.3
4545,1,7.5
4546,2,17.2
4547,1,6.2
4548,4,25.8
4549,2,14.9
4550,2,13.4
4551,1,6.9
4552,3,20.8
4553,1,8.6
4554,3,18.9
4555,3,20.0
4556,7,49.2
4557,5,34.1
4558,3,17.8
4559,3,22.0
4560,3,22.3
4561,5,38.9
4562,8,57.2
4563,3,17.9
4564,6,42.60000000000001
4565,2,15.0
4566,3,21.6
4567,4,32.6
4568,4,28.0
4569,2,14.2
4570,4,27.8
4571,2,15.5
4572,1,5.0
4573,2,16.9
4574,3,22.6
4575,6,42.99999999999999
4576,1,4.9
4577,3,21.0
4578,1,5.5
4579,5,37.599999999999994
4580,5,30.3
4581,2,13.3
4582,3,15.2
4583,2,17.6
4584,2,15.3
4585,4,27.3
4586,6,39.6
4587,5,32.699999999999996
4588,5,36.1
4589,2,15.299999999999999
4590,2,10.2
4591,4,26.799999999999997
4592,5,33.0
4594,4,22.9
4595,5,33.0
4596,8,49.0
4597,3,18.799999999999997
4598,3,21.5
4599,5,36.0
4600,2,14.7
4601,3,20.4
4602,1,8.5
4603,4,28.9
4604,3,22.1
4605,2,13.7
4606,3,22.1
4607,3,21.9
4608,5,33.2
4609,4,26.4
4610,1,8.9
4611,3,20.7
4612,2,12.899999999999999
4613,5,30.799999999999997
4614,1,6.1
4615,2,13.5
4616,3,25.700000000000003
4617,4,24.099999999999998
4618,3,20.7
4619,5,32.1
4621,2,11.1
4622,1,7.5
4623,2,16.2
4624,2,18.200000000000003
4626,3,17.9
4627,1,5.7
4628,2,15.899999999999999
4629,3,23.7
4630,4,26.0
4631,4,27.1
4632,1,7.3
4633,3,21.0
4634,4,23.099999999999998
4635,2,14.4
4636,1,6.4
4637,3,20.5
4638,2,13.0
4639,1,5.5
4640,3,21.9
4641,2,16.6
4642,3,20.1
4643,3,19.7
4644,3,23.599999999999998
4645,3,19.1
4646,1,6.4
4647,3,21.0
4648,6,43.7
4649,1,7.8
4650,3,20.7
4651,6,38.9
4652,4,27.4
4653,4,25.799999999999997
4654,3,22.200000000000003
4655,4,29.4
4656,4,23.0
4657,2,13.4
4658,2,13.100000000000001
4659,5,38.4
4660,5,34.2
4661,3,23.700000000000003
4662,3,21.3
4663,3,21.200000000000003
4664,1,8.3
4665,3,21.200000000000003
4666,2,14.0
4667,2,13.399999999999999
4668,4,23.4
4670,1,6.8
4671,2,16.9
4672,1,5.4
4673,3,21.9
4674,4,25.9
4675,3,23.9
4676,3,18.3
4677,1,6.0
4678,5,30.0
4679,4,28.499999999999996
4680,4,29.6
4681,1,7.3
4682,3,19.0
4683,4,31.0
4684,1,6.5
4685,4,26.2
4686,5,32.2
4687,4,24.500000000000004
4688,1,8.4
4689,1,5.6
4690,3,24.9
4691,4,28.800000000000004
4692,1,8.8
4693,3,21.2
4694,2,11.5
4695,4,28.3
4696,1,6.9
4697,5,30.400000000000002
4698,4,31.4
4699,1,6.0
4700,3,23.200000000000003
4701,3,23.1
4702,2,15.9
4703,1,8.7
4704,5,33.3
4705,3,20.6
4706,2,14.7
4708,4,26.4
4709,2,15.8
4710,5,37.300000000000004
4711,4,32.4
4712,2,11.3
4713,6,45.0
4714,4,29.6
4715,2,14.6
4716,2,16.4
4717,1,8.5
4718,3,21.5
4719,3,19.4
4720,5,36.3
4721,4,29.4
4722,4,28.8
4723,1,7.6
4724,5,33.9
4725,3,21.200000000000003
4726,3,18.5
4727,4,28.299999999999997
4728,3,21.0
4729,2,16.700000000000003
4730,2,16.4
4731,5,29.299999999999997
4732,3,21.3
4733,3,20.4
4734,5,33.8
4735,6,42.7
4736,5,40.2
4737,5,33.800000000000004
4738,1,6.1
4739,2,10.600000000000001
4740,2,17.1
4741,1,8.4
4742,4,35.8
4743,2,17.3
4744,3,22.5
4745,4,28.4
4746,6,43.800000000000004
4747,2,15.6
4748,3,23.9
4749,1,7.9
4750,5,33.9
4752,1,6.3
4753,1,6.6
4754,4,26.4
4755,4,27.7
4756,3,21.7
4757,2,15.8
4758,4,31.0
4759,3,20.0
4760,3,19.6
4761,3,23.3
4762,2,12.8
4763,1,6.2
4764,2,10.8
4765,3,19.8
4766,3,22.6
4767,1,8.6
4768,1,5.1
4769,1,7.9
4770,4,26.799999999999997
4771,2,10.399999999999999
4772,4,23.1
4773,3,18.7
4774,3,25.800000000000004
4776,6,44.400000000000006
4777,4,24.2
4778,3,18.9
4779,2,15.200000000000001
4780,2,10.0
4781,2,11.600000000000001
4782,5,34.599999999999994
4783,5,40.199999999999996
4784,4,33.5
4785,2,11.6
4786,3,20.599999999999998
4788,1,6.2
4789,5,34.300000000000004
4790,2,11.3
4791,1,8.3
4792,1,6.5
4793,2,13.5
4794,1,7.2
4795,1,6.7
4796,3,22.2
4797,3,18.7
4798,4,23.8
4799,5,36.300000000000004
4800,1,6.3
4802,4,27.3
4803,1,7.4
4804,4,28.599999999999998
4805,3,21.0
4807,4,26.299999999999997
4808,4,27.6
4809,1,7.4
4810,1,6.5
4811,1,7.0
4813,1,6.4
4814,1,7.3
4815,3,25.099999999999998
